ltable_id,rtable_id,sensitive
1357,1950,False
1695,21,False
1141,149,False
273,2285,False
1256,1357,False
2431,1916,False
286,548,True
2128,2016,True
705,513,False
786,720,False
569,130,False
2524,1542,False
622,15,True
510,2097,False
138,111,False
1344,792,False
1347,952,True
2089,934,False
1217,1340,False
2092,2054,False
2452,1511,False
794,68,False
1184,25,False
1100,2153,False
2259,67,False
1086,917,False
308,297,True
356,1052,False
2297,829,False
1496,1829,False
1552,2075,False
1118,1205,False
2486,171,False
1043,1951,False
2573,1847,False
1842,1293,False
507,932,False
506,1378,True
2438,1602,False
841,1517,False
488,2062,True
1530,306,False
265,1661,False
1278,688,False
1764,1429,False
1039,568,True
2286,1359,False
2252,1247,True
685,1876,False
2188,768,False
191,183,False
1147,819,False
965,1861,False
1403,567,False
2302,346,True
1410,1210,False
2158,1518,False
1010,1890,False
2354,704,False
1775,870,False
940,1201,False
868,2029,False
2421,373,False
1722,1599,False
2553,1023,False
2440,1126,False
2602,1565,False
1556,2214,False
2283,1688,False
1871,402,False
2147,1864,True
1512,1282,False
1970,1080,False
1412,1793,False
1440,1031,False
1034,1371,False
2039,681,False
843,850,False
2033,1090,False
230,192,False
227,686,False
2195,1932,False
874,1654,False
51,2200,False
440,2,False
326,294,False
1541,255,False
1329,1872,False
190,1743,False
367,1410,False
334,1333,False
1352,767,False
776,2076,False
556,711,False
1763,1499,False
1850,2225,False
1052,1693,False
2058,1399,True
642,452,False
2464,269,False
1696,380,False
1064,315,False
2244,2234,False
1883,715,False
2382,1078,False
947,2236,True
1715,959,False
764,237,True
2095,1962,False
2221,1965,False
1143,2146,True
1135,906,False
132,1660,False
537,1349,False
1327,540,False
1624,488,False
732,995,False
620,339,False
1717,110,True
597,1146,True
574,514,False
2498,1543,False
633,647,False
43,672,False
2373,1389,True
604,422,False
1414,58,False
2305,1279,True
10,2289,False
1906,1395,False
1175,355,False
1418,1720,False
218,1036,False
1774,891,False
1744,308,False
2304,123,False
1475,1416,True
337,732,False
1743,50,False
2526,1439,False
2012,375,False
1087,166,False
1859,807,False
911,1709,False
2145,935,False
425,1187,False
332,1643,False
252,971,False
1381,923,False
1643,1388,True
2387,191,False
2118,1144,False
679,1655,True
9,1885,False
46,592,False
482,2114,False
1542,1912,True
1398,1996,False
2108,1884,False
1299,2057,False
489,1928,False
414,1567,False
1033,919,True
2073,2284,False
38,2090,False
1844,605,False
592,1878,True
900,1131,False
1,1093,False
1980,1749,True
30,18,False
1025,1288,False
1540,1408,False
0,117,False
960,1098,False
2234,2168,False
1045,131,True
728,44,False
2432,805,False
1958,283,True
1123,1949,False
1316,989,False
2005,1382,False
1295,1206,True
2056,2209,False
837,1584,False
167,1670,False
58,147,True
1085,892,False
2374,234,False
515,1075,True
1467,1084,False
1021,1534,False
2090,289,False
158,1044,False
2200,946,False
2488,48,False
155,659,False
246,1497,False
678,1629,False
1199,359,False
459,1459,False
2562,497,True
1478,1457,False
2119,1032,False
1895,1350,False
665,2264,False
603,2072,False
758,137,False
1902,2231,False
504,871,False
2479,1285,False
1889,996,False
2328,1303,False
2217,1628,False
1383,394,False
450,458,False
954,884,True
2493,787,False
698,1745,False
2554,1121,False
1997,1066,False
1188,2024,False
1815,848,False
1341,2199,False
462,317,False
1058,43,False
753,1229,False
1807,1453,False
1099,1666,False
815,1145,False
7,1179,False
1963,901,False
2408,1007,False
1252,1857,False
564,897,False
2542,1212,False
2263,1140,False
2386,1548,True
1105,1900,False
2238,1502,False
2173,1889,True
314,1274,False
435,840,False
2006,89,False
349,2241,False
105,2037,False
785,1329,False
751,236,False
1821,1345,False
1451,761,False
561,1992,False
142,189,True
1325,1702,True
2503,1789,False
806,1027,False
1954,1323,False
1891,54,False
2482,387,False
385,207,False
1926,1392,False
2192,1422,True
2571,1161,False
949,274,False
375,1635,False
183,580,False
1946,2145,True
17,1808,False
1810,1069,False
2587,440,False
1013,76,False
32,944,False
88,652,False
2132,1128,False
382,2058,True
2001,786,True
1933,990,False
2507,621,False
